id	title	genres	original_language	overview	popularity	production_companies	release_date	budget	revenue	runtime	status	tagline	vote_average	vote_count	credits	keywords	poster_path	backdrop_path	recommendations
683169	Local Haunts	Comedy-Drama-Horror-Romance	en	In hopes of hiding in plain sight three vampiric ladies have made the eerie beach community of Lost Cove their home. As they attempt to reckon with the ever present struggle of immortality old flames reappear and budding romances arise all while the rift between the spirit world and ours collides.	1.725		2024-12-31	0.0	0.0	0.0	In Production		0.0	0.0	Jeannie Bolet-Molly Leach-Kate Lanza-Chase Yi-Alexander Folk-Chopper Bernet-Sky Elobar-Kenneth Best-Tony Palmer-Howard Leder-Anthony Idol-Nick Dardes-Evan Solano				
591042	He + She	Drama-Romance	ru	The basis of the picture is not only the storylines of the heroes but also the principle of continuous action of actors with the audience. Each of the five different short stories leads to the fact that for the decision: to maintain relationships or destroy them? This choice has to be made by the viewer himself.	1.646	Iris Films Production-Art Pictures Studio	2024-02-29	0.0	0.0	93.0	In Production		0.0	0.0	Pavel Derevyanko-Katerina Shpitsa-Sergey Burunov-Sergey Bondarchuk-Yuliya Topolnitskaya-Renata Piotrovski-Anatoli Rudenko-Evgeniy Steblov-Yana Poplavskaya-Galina Tyunina-Olga Naumenko-Gennady Sayfulin		/qcRbLFQaOtKAytTjDu84LLaAdg7.jpg		
888854	Miranda, de viernes a lunes	Comedy-Drama-Music	es		1.646	Todo Cine-Habitación 1520 Producciones	2024-05-02	0.0	0.0	0.0	Released		0.0	0.0	Inés Estévez-Elvira Onetto-Ricardo Merkin-Laura Grandinetti-Luciana Grasso-Diego De Paula-Ailén Detano-Matías de Luca Benante-Esteban Menis-Mora Arenillas-Julia Garriz-María Figueras-Stephanie Petresky-Luciana Dulitzky-Karina Bazan Carpintero-Chang Sung Kim		/goKl143wMUR0mfTtdGL0ClHgSo4.jpg	/ojO2oDQXd82f2ROuNXFyohmHtv2.jpg	
883126	I’m Not Everything I Want To Be	Documentary	cs	After the Soviet invasion of Prague a young female photographer strives to break free from the constraints of Czechoslovak normalization and embarks on a wild journey towards freedom capturing her experiences on thousands of subjective photographs.	1.592	Mischief Films-nutprodukcia-Somatic Films-Česká televize	2024-02-18	0.0	0.0	90.0	In Production		0.0	0.0	Libuše Jarcovjáková	photography-queer	/mZmqJBs8rEWPYKsZjtWAXrXbQAi.jpg	/dvenyTRHwceomsSBPyW2SgnkSJf.jpg	
803690	Langue étrangère	Drama-Comedy	fr	A friendship between two teenage girls on the French-German border.	1.572	Les Films de Pierre-Razor Film Produktion-Les Films du Fleuve	2024-09-11	4600000.0	0.0	105.0	Post Production		0.0	0.0	Chiara Mastroianni-Nina Hoss-Lilith Grasmug-Josefa Heinsius-Robert Gwisdek		/7xrfgfQLmYAyMNChwEw1amfh2tE.jpg		
804616	Something in the Water	Thriller	en	Reunited at an exotic destination wedding five girlfriends decide to rent a boat to spend a day together along the paradise-like coast. Their friendship is put to the ultimate test when they find themselves stranded in open water fighting for their lives against sharks and mother nature as they desperately try to survive.	1.493	StudioCanal	2024-05-30	0.0	0.0	86.0	Post Production	A Wedding To Die For	0.0	0.0	Lauren Lyle-Natalie Mitson-Hiftu Quasem-Nicole Rieko Setsuko-Gabriel Prevost-Takahashi-Ellouise Shakespeare-Hart	survival-shark			
940148	Vovó Ninja	Family-Comedy	pt	Arlete who lives as a recluse and has a Zen lifestyle is preparing to welcome her three grandchildren into her home after not seeing them for a long time. Arlete doesn't have much intimacy or manners with the children who are dissatisfied with spending their holidays with their grandmother in a place without internet full of rules and household chores. After an attempted robbery there the youngest Davi discovers that his grandmother has unusual abilities and together with his brothers does everything to discover what Arlete's secret is.	1.492	LC Barreto-Galeria Distribuidora-Filmes do Equador-Grupo Telefilms-Caravela Filmes	2024-07-11	0.0	0.0	91.0	In Production		0.0	0.0	Glória Pires-Cleo-Leandro Ramos-Thiago Justino-Matheus Ceará-Dadá Coelho		/cmOUXUz0VObzvXZaTZQ07HMnxem.jpg		
949380	Vanangaan	Drama	ta		1.478		2024-02-09	0.0	0.0	0.0	In Production		0.0	0.0	Krithi Shetty-Arun Vijay		/50vIc64T3OyAgGs1vTCFYC4X0fS.jpg		
927042	The Realm of God	Drama	es	How do you know if God is inside you? Neimar likes to ask questions and to take what life gives him in this Mexican feature that observes him playing selling food looking after horses and preparing for First Communion on a journey through light and darkness.	1.462		2024-08-16	0.0	0.0	73.0	In Production		0.0	0.0	Diego Lara Lagunes-Lizbeth Nolasco Hernández-Margarita Guevara Gonzáles		/aEyWSin4d443mZJdna2YpBt27pU.jpg	/aEAnE8dXOodGeM8ZGpNUdO3ByMr.jpg	
946958	Clean Water	Documentary	en	This epic sprawling documentary film follows changemakers and inspiring people living along the Ohio River valley-- across 5 states-- striving to make the area a better place.	1.4		2024-06-14	0.0	0.0	70.0	In Production		0.0	0.0			/68uzZuliHml6WGOvbaNU3LJ2Lo0.jpg		
859932	Tanduk Setan	Horror-Drama	en	Birth and death occur when the devil's horns rise. The terror of waiting for the birth of a child from a pre-pregnant marriage and the 14 day wait for death due to an implant that had not been removed.	1.4	Fourcolours Films-Starvision Plus-Asa Film	2024-03-14	0.0	0.0	0.0	In Production		0.0	0.0	Boy Muhammad-Asih Anandafe-Nazla Thoyib-Nur Mayati-Taskya Namya-Rukman Rosadi-Diah Permatasari-Baby Jovanca-Cindy Nirmala-Banyu Bening		/tpfmigKERZPnYL3xm6qeDI0jOjD.jpg		
916588	Mars	Science Fiction-Comedy-Animation	en	A ragtag group of misfits embark on a wild space adventure to Mars only to discover they’ve been bamboozled by a billionaire.	1.4	Midnight Kids Studio	2024-06-06	200000.0	0.0	84.0	Post Production		0.0	0.0	Trevor Moore-Zach Cregger-Sam Brown-Timmy Williams-Darren Trumeter	planet mars-cartoon-adult animation-comedy troupe	/6m6y4bGgZSVfDJ7Ald5SweebsIY.jpg	/xOCUP7lsQHrSVjkarwKscw9Jikv.jpg	
865030	Lily	Drama	en	Jealous of the affection her mum gives her younger brother Lily starts believing she has flowers growing inside her that make her hay-feverish mum allergic to her.	1.4		2024-01-31	0.0	0.0	7.0	Released		0.0	0.0	Kim Denman-Somerset Arnold-Atticus Benj		/tUj5lWzX8ypul7nH2GPzHyPZeUE.jpg	/iNF4D1jvWLdI9vzeSeWDrtoB2kx.jpg	
950740	PROLIX	Drama-Science Fiction-Horror	en	A young woman watches TV with her cat in the room. A dying man explores what's left of his psyche.	1.4	Eve's Abyss	2024-02-08	0.0	0.0	11.0	Released		0.0	0.0	Claire Thiault-Redd Horrocks-Benjamin Murray-Luna Linneas	avant-garde-psychedelic-experimental narrative-experimental surrealism	/axJBcLgEDVv9YAfx65yaNKNyKXq.jpg	/dOrT0IFBSHnLo4elgZgrThC14nt.jpg	
527679	Metro 2033	Science Fiction-Adventure	ru	An adaption of the book about the Moscow Metro where the last survivors hide after a global nuclear holocaust.	1.4	TV-3 Channel-TNT Premier Studios	2024-01-01	0.0	0.0	0.0	Planned		0.0	0.0		apocalypse-creepy	/rs9S8FJFYl7AcSnXUOplL47fOB3.jpg		
760147	Silvio Santos: O Sequestro	Thriller-Crime	pt	Just 12 hours after having his daughter in the custody of a kidnapper the influential communicator Sílvio Santos faces an even more complicated obstacle: his home is invaded and he is held hostage for seven hours. Realizing that his life is at risk he seeks refuge in the distant thoughts of his entire trajectory which began when he was just a 14 year old teenager working as a street vendor.	1.4	FJ Productions-Maristela Filmes-Moonshot Pictures	2024-09-05	0.0	0.0	0.0	In Production		0.0	0.0	Rodrigo Faro-João Bourbonnais-Polliana Aleixo-Duda Mamberti-Marjorie Gerardi-Johnnas Oliva-Paulo Gorgulho-Adriano Bolshi-Bruna Aiiso-Thamiris Mandú-Norival Rizzo-Luciano Bortoluzzi-Bruna Tatar-Edmilson Cordeiro-Acauã Sol		/2FxKUwPhEVGvkb6j40ZcdHKXLCp.jpg		
724453	Untitled Dirty Dancing Sequel	Drama-Music-Romance	en	Baby takes us back to Kellerman’s Resort for a story of summer young romance and dancing.	1.4	Lionsgate-Megamix	2024-02-09	0.0	0.0	0.0	Planned		0.0	0.0	Jennifer Grey				
922636	One Not Five Minuttess	Thriller	te	One shot movie in real time.	1.4	Rudransh Celluloid	2024-01-26	0.0	0.0	0.0	Released	What You Can't See Can Hurt You	0.0	0.0	Hansika Motwani	single shot	/c4U7GfLmLtVxnZbweoSVza9VxBn.jpg	/plIjhnya8m85Js6j8KqtoRc2sni.jpg	
871316	Rising Up at Night	Documentary	ln	Kinshasa and its inhabitants are in darkness. They wait and struggle to get access to light. Between hope disappointment and religious faith Tongo Saa is a subtle and fragmented portrait of a population that despite the challenges is sublimated by the beauty of Kinshasa's nights.	1.4	Twenty Nine Studio & Production-Film Five-Diam Production-Auguste Orts-Mutotu Productions-Magellan Films-RTBF	2024-02-20	0.0	0.0	95.0	In Production		0.0	0.0			/ezliu2XuPS26jjWfCdT7XX9MppM.jpg	/sdAvZ67q31nMguD12kwA8CMge5x.jpg	
699724	O Menino Incrível	Animation	pt		1.4	Posto Doze	2024-12-12	0.0	0.0	6.0	In Production		0.0	0.0			/x7TcAK0N6Qw8hcKTLJDNWmH2dBm.jpg		
872283	Horny Teenagers Must Die!	Horror	en	Horny Teenagers Must Die is an over-the-top homage to '80s slasher fare with a difference pitting a tale of sexual intrigue and weekend hedonism against a violent and bloody dead-teens-in-the-woods backdrop. A group of recent high school graduates head out into the woods for a weekend of sex drugs and booze-drenched debauchery...only to meet their maker at the hands of a demented killer who uses anything from farm tools to sex toys in a non-stop orgy of eye-popping slaughter. Part pitch black comedy part body count horror Horny Teenagers Must Die. fuses the narrative structure of the Friday the 13th movies with the caustic wit of Heathers and the gory anarchic insanity of cult classics like Re-Animator Street Trash Cabin Fever and The Evil Dead.	1.4		2024-01-05	35000.0	0.0	0.0	Released		0.0	0.0	Connor Holden-David Zagorski-Matthew Marcus-Alicia McNeill		/z62NPeyYoFH9WXQ2fLdfWmZyyjA.jpg		
925275	Pseudoscorpion	Thriller-Crime-Science Fiction	en	Just days after settling into her new suburban life Grace is inexplicably roped into a brutal murder case where all evidence points to her.	1.384		2024-01-01	0.0	0.0	0.0	In Production		0.0	0.0	Hayley Carter-Kristen Tormay-Daisy Davidson-Emma Smith	nightmare-murder-lgbt-queer-queer horror-liminal-unease-transgender character-transgender	/694D8I2KBRbKLE4hzqcvgEgsejZ.jpg		
869370	The Gangsters War		en	A sequel to The Revenge story the plot is underway till the production start between 2023/2024	1.365	ATF Production	2024-10-10	0.0	0.0	0.0	Planned		0.0	0.0	Haider Mohamed-Ali Al Basri-Taha Abdl Khan-Hamzah Ali-Laith Alrawi-Mustafa Raad-Humam Azam-Ahmed Eid-Mohamed Qasim-Mustafa-Abdallah Ali				
895986	The Mystery Saga	Horror-Mystery-Thriller	en	Years after the events of The Dose (2020) Bones and his friends try to move on with their lives after graduating High School. Their peacefulness comes to an end with the emergence of a masked killer igniting a discovery of secrets and lies. Along the way to uncover the identity of the killer Bones and the group find a much bigger web of unexplained mysteries that may all connect to their past. Only then does the true nightmare begin...	1.229		2024-03-01	0.0	0.0	106.0	In Production	WITNESS THE BEGINNING OF A NEW SAGA.	0.0	0.0	Bones-Gut Johnson-Jose Pad-Sanjay Tack-Magnus Rainsberry-David Green-John Gray-Sebastian Mid-Corbett Thomas-Yvonne-Zander Cage-Fabrizio-Max Shrek		/u0Zf1wS8ENSlhteYRH3Rz10ZG5T.jpg	/q5ukpvAAi8eU6oFlTI50MyNQaCi.jpg	
629040	Sons of Rizk 3	Action	ar		1.143		2024-01-01	0.0	0.0	0.0	Planned		0.0	0.0	Ahmed Ezz-Amr Youssef-Ahmed Al Fishawy-Ahmed Dawood-Asser Yasine-Sayed Ragab-Karim Kassem-Mohamed Lotfy-Nesreen Ameen-Mohamed Mamdouh				
960135	Madame de Sévigné	Drama-History	fr	In the middle of the 17th century the Marquise de Sévigné wanted to make her daughter a brilliant and independent woman in her own image. But the more she tries to control the young woman's destiny the more she alienates her. Mother and daughter then experience the throes of a singular and devastating passion. A major work of French literature is born from this devastation.	1.097	France 3 Cinéma-The Film-Auvergne-Rhône-Alpes Cinéma	2024-02-14	4900000.0	0.0	0.0	Released		0.0	0.0	Karin Viard-Ana Girardot-Cédric Kahn-Noémie Lvovsky-Robin Renucci-Cyrille Mairesse-Tom Pannetier				
667744	God with Three Eyes	Animation-Action-Adventure-Fantasy	zh	After he was demoted and sent to the mortal world Erlang Shen needs to open his third eye in order to subdue the thousand-year dragon that violated heaven’s law and broke through the dragon gate. This is the only way he can return to heaven.	1.069		2024-07-13	0.0	0.0	0.0	In Production		0.0	0.0	Kai Wang		/dZrwESoeLoRn3bRynEwjfyKFU31.jpg		
893397	Butterfly in the Sky	Documentary	en	Two seconds into the bubbling synth sounds of its theme song will have a child of the 1980s or ‘90s exclaiming “Reading Rainbow!” Such is the beloved and ubiquitous nature of the classic children’s literary television show that introduced millions of kids to the wonder and importance of books. Not only did the series insist on having kids speak to kids about their favorite stories but Reading Rainbow introduced the world to one of the most adored television hosts of all time in LeVar Burton. Thanks to his direct non-patronizing and most importantly kind delivery Burton became a conduit to learning for children of every background—an entrancing guide to subjects unknown.	0.99	XTR-Sidestilt Films-Window Pictures-Foothill Productions	2024-03-17	0.0	0.0	87.0	In Production	The Story of Reading Rainbow	0.0	0.0	LeVar Burton		/iMxAM9O3jAycF6a2WpbXPaW1Hey.jpg		
871062	Inner City Blues	Drama	te	This film is not another #SliceOfLife film not another ensemble star cast not another boring film that you are used to watching.	0.966		2024-03-10	0.0	0.0	0.0	In Production		0.0	0.0	Laxman Meesala-Sai Yogi-Sherin Santosh-Rakhi Abhinaya Sri-Krishna Prasad		/d55wmzM2LCurGmjzFjgPb6rDvgn.jpg		
772753	Secret Passion	Comedy	ru	Veta is a student of the acting department of one of the capital's universities. She does not show great promise but she firmly believes in her dream - to become the best in her field.	0.916	Ministry of Culture of the Russian Federation-VGIK	2024-02-13	0.0	0.0	96.0	Released		0.0	0.0	Mariya Yanycheva-Daria Balabanova-Anton Rogachev-Roza Khairullina-Nayk Borzov-Svyatoslav Rogozhan-Mila Ershova-Valeriya Yolkina-Igor Zhuravlyov-Mindaugas Papinigis-Liliya Filchenko-Anastasiya Venkova-Vladimir Sarapultsev		/uaLeoDWIQJmkMMiWUQ7joqrF3Z4.jpg		
935123	Confluence: A Meditation in Documentary Form		en	CONFLUENCE is a meditation on ancestry and identity through the diasporic lens of Asian American and queer experiences filmed during moonroom's 2019 PHASE a showcase series celebrating Asian Pacific Islander and Desi American Heritage Month with underground events throughout Los Angeles and surrounding areas.  This hypnotic mix of ethereal images and heartfelt first-person testimonies explores the inner turmoil of being othered while persevering with creative expression shattering both community and perceptual barriers.	0.872		2024-05-24	0.0	0.0	15.0	Released		0.0	0.0			/1oAtgCTER87drgCXaBSENsjT995.jpg		
700213	The Wronged One		en	A girl tries to cope with her sister's suicide and the struggles of her daily life.	0.87		2024-10-31	2000.0	0.0	0.0	In Production		0.0	0.0	Tyler Zeitler-Blake Bandle-Cody Dale-Bradley Sandgren-Matthew Frombach		/8ZYgu7tNaw9CSpVCaBMiil1gb0r.jpg		
920989	Kimbadanti	Adventure-History-Science Fiction	bn	A period piece that also includes elements of sci-fi adventure mythology and alternate history along with its core theme of the backdrop of World War 1.	0.866	NexGen Venture	2024-12-30	0.0	0.0	0.0	In Production		0.0	0.0			/z5ZnyF3Z7r9MxvfUedvPR78Wyb.jpg		
739884	Nisei (Second-generation)	Documentary-History	es	Follows Iwao Ichikawa a second-generation Japanese Mexican navigating racial segregation in Mexicali Baja California during WWII offering a poignant exploration of identity and belonging amidst adversity.	0.787	Instituto Mexicano de Cinematografía-Mil Nubes-Cine-Gobierno del Estado de Baja California-Universidad Autónoma de Baja California-Cinematográfica Peninsular	2024-04-12	0.0	0.0	23.0	Released	The quest for belonging in times of war.	10.0	1.0		mexico-nisei-identidad-imcine-cortometraje-racismo-documental-mexicali-segunda guerra mundial-cultura japonesa-diversidad cultural-pertenencia	/8GVqrJNwmEmYgHeWZYuAHiByMZF.jpg	/bay0H5yTXEkNU92Lga3IJuw8GG2.jpg	
947766	Sunset, tomorrow.	Thriller-Drama	tr		0.619	FocusSearch-ivankerimovic	2024-12-29	250.0	0.0	0.0	Planned		0.0	0.0	Samet Büyük	psychological thriller	/p5lYXQTBzwxe1VdThjMKw3edBVK.jpg	/VoVkVJoW3selKkcMNrpStObMVY.jpg	
847437	Untitled Documentary Project		en	A documentary project set to be finished within the next 2 years over a series of interviews.	0.617		2024-06-01	0.0	0.0	0.0	In Production		0.0	0.0	Sofia Delgado		/g4Q0mIg0Ll5CCvChJTQwaoUUMvW.jpg		
874525	Película N. 1		en		0.6		2024-01-18	0.0	0.0	0.0	Released		0.0	0.0			/68ACBIMBQxMA8x8IILzXwKjcGnC.jpg		
831131	tenuous	Thriller-Drama	es	After feeling lost a boy questions his feelings and escapes to face them on his own.	0.6	Leonardo Studios	2024-07-30	0.0	0.0	3.0	In Production	The world´s too big for a broken heart.	0.0	0.0	Leonardo Pérez	psychological thriller-tenue-leonardo pérez	/ygkXeHYr1w9izQbSl9U9PEkCXlt.jpg	/cGQ2XYbrhKKAQrsWh6jjdbQ4Ob1.jpg	
